 14:53:51 PM ,SILIGURI,29/03/2019 0000,TTAA 79001 42399 99999 19016 00000 00071 ///// ///// 92751 20656 18506 85477 14607 26502 70088 04864 28011 50579 06363 27527 40749 19963 28030 30955 37563 28523 25078 48963 29030 20221 57762 28533 15401 63575 28038 10645 70776 27531 88111 71776 30540 77999 31313 52108 82350=
 14:58:42 PM ,SILIGURI,29/03/2019 0000,TTAA 79001 42399 99999 19016 00000 00071 ///// ///// 92751 20656 18506 85477 14607 26502 70088 04864 28011 50579 06363 27527 40749 19963 28030 30955 37563 28523 25078 48963 29030 20221 57762 28533 15401 63575 28038 10645 70776 27531 88111 71776 30540 77999 31313 52108 82350=
