 14:53:51 PM ,VISAKHAPATNAM,29/03/2019 0000,TTAA 79001 43150 99003 27844 22506 00087 27239 26007 92773 22613 24512 85512 21445 26508 70161 08202 32013 50587 04174 28016 40758 18772 25509 30965 35767 26025 25089 46369 24529 20235 53781 26532 15415 63978 25028 10656 74775 28034 88999 77999 31313 52108 82305
 14:58:42 PM ,VISAKHAPATNAM,29/03/2019 0000,TTAA 79001 43150 99003 27844 22506 00087 27239 26007 92773 22613 24512 85512 21445 26508 70161 08202 32013 50587 04174 28016 40758 18772 25509 30965 35767 26025 25089 46369 24529 20235 53781 26532 15415 63978 25028 10656 74775 28034 88999 77999 31313 52108 82305
