 14:53:51 PM ,AHMEDABAD,29/03/2019 0000,79002 42647 99003 27266 31504 00082 28266 32013 92778 30475 32017 85527 26068 06501 70192 11664 28005 50590 07564 27022 40759 20762 29025 30964 37363 28521 25088 44384 28550 88999 77999 31313  52108 82347= 
 14:58:42 PM ,AHMEDABAD,29/03/2019 0000,79002 42647 99003 27266 31504 00082 28266 32013 92778 30475 32017 85527 26068 06501 70192 11664 28005 50590 07564 27022 40759 20762 29025 30964 37363 28521 25088 44384 28550 88999 77999 31313  52108 82347= 
