 14:53:51 PM ,PATIALA,29/03/2019 0000,79001 42101 99979 17817 00000 00071 ///// ///// 92748 27075 34006 85489 23066 29522 70141 09059 28027 50582 09550 28024 40751 21958 26532 30955 39360 26037 25077 50360 25542 20219 56762 29044 15401 60579 27068 10648 68777 26026 88205 60761 29543 77155 26071 44935 31313 52108 80004=
 14:58:42 PM ,PATIALA,29/03/2019 0000,79001 42101 99979 17817 00000 00071 ///// ///// 92748 27075 34006 85489 23066 29522 70141 09059 28027 50582 09550 28024 40751 21958 26532 30955 39360 26037 25077 50360 25542 20219 56762 29044 15401 60579 27068 10648 68777 26026 88205 60761 29543 77155 26071 44935 31313 52108 80004=
