 14:53:51 PM ,KOCHI,29/03/2019 0000,TTAA 79001 43353 99008 28650 00000 00095 27839 01007 92782 22420 32011 85515 17604 01004 70160 08057 05029 50589 04776 11522 40759 16571 31510 30969 31376 33038 25096 41185 32537 20244 52982 27029 15423 67171 24034 10661 79174 24519 88999 77999 =
 14:58:42 PM ,KOCHI,29/03/2019 0000,TTAA 79001 43353 99008 28650 00000 00095 27839 01007 92782 22420 32011 85515 17604 01004 70160 08057 05029 50589 04776 11522 40759 16571 31510 30969 31376 33038 25096 41185 32537 20244 52982 27029 15423 67171 24034 10661 79174 24519 88999 77999 =
