 14:53:51 PM ,PORTBLAIR,29/03/2019 0000,79001 43333 99000 24809 00000 00081 25011 29505 92770 24450 23502 85510 22468 01508 70162 09625 03010 50589 04175 06018 40761 15375 28014 30971 30363 22535 25098 41169 23538 20246 52577 22537 15426 66968 24547 10664 77367 27524 88999 77999 31313 52108 82322=
 14:58:42 PM ,PORTBLAIR,29/03/2019 0000,79001 43333 99000 24809 00000 00081 25011 29505 92770 24450 23502 85510 22468 01508 70162 09625 03010 50589 04175 06018 40761 15375 28014 30971 30363 22535 25098 41169 23538 20246 52577 22537 15426 66968 24547 10664 77367 27524 88999 77999 31313 52108 82322=
