 14:53:51 PM ,KOLKATA,29/03/2019 0000,79001 42809  99008 25618 00000 00078 25426 21503 92761 23659 21514 85494 19063 23005 70128 09671 30017 50584 06971 25023 40754 19563 28022 30961 36163 27023 25084 46960 28030 20228 55760 25545 15409 62562 26528 10652 73161 26032 88999 77999 31313 41708 82310=  
 14:58:42 PM ,KOLKATA,29/03/2019 0000,79001 42809  99008 25618 00000 00078 25426 21503 92761 23659 21514 85494 19063 23005 70128 09671 30017 50584 06971 25023 40754 19563 28022 30961 36163 27023 25084 46960 28030 20228 55760 25545 15409 62562 26528 10652 73161 26032 88999 77999 31313 41708 82310=  
