 14:53:51 PM ,PATNA,29/03/2019 0000,7900 42492 99002 21034 00000 MISDA DUE TO SF
 14:58:42 PM ,PATNA,29/03/2019 0000,7900 42492 99002 21034 00000 MISDA DUE TO SF
