 14:53:51 PM ,RAIPUR,29/03/2019 0000,79001 42874 99975 23458 07002 00073 ///// ///// 92761 29474 02503 85505 23066 32504 70157 11064 35524 50586 08164 31520 40756 18366 27518 30963 37560 26027 25086 45984 25529 20232 52982 30031 15413 62579 27030 10656 73575 28034 88110 72976 26540 77999 31313 52108 82320=
 14:58:42 PM ,RAIPUR,29/03/2019 0000,79001 42874 99975 23458 07002 00073 ///// ///// 92761 29474 02503 85505 23066 32504 70157 11064 35524 50586 08164 31520 40756 18366 27518 30963 37560 26027 25086 45984 25529 20232 52982 30031 15413 62579 27030 10656 73575 28034 88110 72976 26540 77999 31313 52108 82320=
