TTAA 79001 42101 99979 17817 00000 00071 ///// ///// 92748 27075 34006 85489\n23066 29522 70141 09059 28027 50582 09550 28024 40751 21958 26532 30955 39360\n26037 25077 50360 25542 20219 56762 29044 15401 60579 27068 10648 68777 26026\n88205 60761 29543 77155 26071 44935 31313 52108 80004,TTBB 79008 42101 00979 17817 11978 17826 22960 23258 33957 23058 44936 27274\n55897 25664 66830 22265 77619 00328 88545 05922 99479 10759 11387 23758 22323\n34959 33230 53960 44205 60761 55191 54769 66140 60579 77107 69377 88100 68777\n21212 00979 00000 11881 33510 22842 29524 33669 28528 44624 29022 55594 27515\n66570 30014 77538 27517 88425 28030 99394 26035 11362 27042 22342 27531 33259\n24540 44240 26046 55221 28542 66201 28546 77196 29534 88185 26019 99175 25035\n11155 26071 22150 27067 33141 26538 44127 28542 55120 29015 66109 24019 77104\n26032 88100 26026 31313 52108 80004 41414 ///// 51515 11900 00509 22800 01296\n33600 01277,TTCC 79001 42101 70860 68977 24527 50060 70976 36010 30373 59780 29008 20631\n54981 29012 10091 37987 25508 88897 73575 25524 77999 31313 52108 80004\n',null,null,2019-03-29 14:53:43.279254
TTAA 79001 42101 99979 17817 00000 00071 ///// ///// 92748 27075 34006 85489\n23066 29522 70141 09059 28027 50582 09550 28024 40751 21958 26532 30955 39360\n26037 25077 50360 25542 20219 56762 29044 15401 60579 27068 10648 68777 26026\n88205 60761 29543 77155 26071 44935 31313 52108 80004,TTBB 79008 42101 00979 17817 11978 17826 22960 23258 33957 23058 44936 27274\n55897 25664 66830 22265 77619 00328 88545 05922 99479 10759 11387 23758 22323\n34959 33230 53960 44205 60761 55191 54769 66140 60579 77107 69377 88100 68777\n21212 00979 00000 11881 33510 22842 29524 33669 28528 44624 29022 55594 27515\n66570 30014 77538 27517 88425 28030 99394 26035 11362 27042 22342 27531 33259\n24540 44240 26046 55221 28542 66201 28546 77196 29534 88185 26019 99175 25035\n11155 26071 22150 27067 33141 26538 44127 28542 55120 29015 66109 24019 77104\n26032 88100 26026 31313 52108 80004 41414 ///// 51515 11900 00509 22800 01296\n33600 01277,TTCC 79001 42101 70860 68977 24527 50060 70976 36010 30373 59780 29008 20631\n54981 29012 10091 37987 25508 88897 73575 25524 77999 31313 52108 80004\n',null,null,2019-03-29 14:58:46.505652
