TTAA 79001 43185 99009 26822 00000 00100 28647 13001 92793 23018 19014 85532\n22258 08504 70185 09856 33021 50590 05177 29016 40760 18979 25007 30967 35969\n25519 25091 44384 28522 20238 53581 32030 15418 65178 27038 88999 77999 31313\n52108 82300,TTBB 79008 43185 00009 26822 11007 28248 22969 27841 33939 26831 44921 22015\n55916 21426 66914 24268 77910 25072 88894 25267 99879 24067 11864 22657 22813\n19656 33653 05458 44592 02068 55558 01569 66530 01776 77498 05377 88354 26179\n99267 42576 11230 46584 22110 74175 33102 76775 44100 76375 21212 00009 00000\n11008 17501 22003 15501 33998 04001 44984 05001 55980 18501 66969 20501 77948\n21501 88944 18001 99938 19510 11924 19514 22916 20010 33853 09004 44816 03510\n55770 04511 66741 35011 77690 33024 88625 33019 99611 34521 11575 33015 22561\n34510 33537 32006 44503 29017 55486 29016 66466 25510 77383 24506 88369 27510\n99363 25510 11355 27010 22342 24513 33321 26518 44287 26019 55272 24024 66250\n29022 77239 31034 88226 30029 99200 32530 11189 30520 22181 27026 33166 26050\n44140 27026 55134 28030 66115 24535 77102 28044 88100 ///// 31313 52108 82300\n41414 255// 51515 11900 00000 22800 00000 33600 00000,TTCC 79001 43185 70862 76975 28007 50057 70976 26014 30371 58180 27519 20630\n52582 29013 10088 42385 20510 88852 79574 28028 77999 31313 52108 82300\n',null,null,2019-03-29 14:53:45.335671
TTAA 79001 43185 99009 26822 00000 00100 28647 13001 92793 23018 19014 85532\n22258 08504 70185 09856 33021 50590 05177 29016 40760 18979 25007 30967 35969\n25519 25091 44384 28522 20238 53581 32030 15418 65178 27038 88999 77999 31313\n52108 82300,TTBB 79008 43185 00009 26822 11007 28248 22969 27841 33939 26831 44921 22015\n55916 21426 66914 24268 77910 25072 88894 25267 99879 24067 11864 22657 22813\n19656 33653 05458 44592 02068 55558 01569 66530 01776 77498 05377 88354 26179\n99267 42576 11230 46584 22110 74175 33102 76775 44100 76375 21212 00009 00000\n11008 17501 22003 15501 33998 04001 44984 05001 55980 18501 66969 20501 77948\n21501 88944 18001 99938 19510 11924 19514 22916 20010 33853 09004 44816 03510\n55770 04511 66741 35011 77690 33024 88625 33019 99611 34521 11575 33015 22561\n34510 33537 32006 44503 29017 55486 29016 66466 25510 77383 24506 88369 27510\n99363 25510 11355 27010 22342 24513 33321 26518 44287 26019 55272 24024 66250\n29022 77239 31034 88226 30029 99200 32530 11189 30520 22181 27026 33166 26050\n44140 27026 55134 28030 66115 24535 77102 28044 88100 ///// 31313 52108 82300\n41414 255// 51515 11900 00000 22800 00000 33600 00000,TTCC 79001 43185 70862 76975 28007 50057 70976 26014 30371 58180 27519 20630\n52582 29013 10088 42385 20510 88852 79574 28028 77999 31313 52108 82300\n',null,null,2019-03-29 14:58:49.038513
