TTAA 79001 42299 99818 16046 00000 00061 ///// ///// 92721 ///// ///// 85437\n///// ///// 70046 02056 01502 50572 04961 26027 40743 18761 28525 30950 37557\n28031 25073 48360 29029 20216 58559 28037 15397 62565 28039 10641 69365 29035\n88206 58759 27037 77999 31313 52108 82315,TTBB 79008 42299 00818 16046 11813 10402 22786 08401 33781 07420 44773 09617\n55737 07056 66725 05025 77678 01158 88657 00162 99526 03360 11474 07162 22363\n24960 33285 40561 44206 58759 55173 56563 66108 71765 77100 69365 21212 00818\n00000 11775 18510 22760 20513 33744 15510 44719 24001 55716 28501 66695 32003\n77684 25510 88680 27014 99585 27037 11484 26025 22444 30024 33392 28523 44383\n26518 55379 25021 66374 28020 77348 29026 88320 27533 99255 29527 11205 27038\n22194 29036 33186 27539 44180 28044 55166 27037 66146 29043 77137 30029 88130\n28037 99111 29549 11100 29035 31313 52108 82315 41414 3443/ 51515 11900 00000\n22800 00000 33600 00000,TTCC 79002 42299 70852 72365 31023 50050 67177 31010 30365 58980 03009 20628\n43785 20511 88999 77999 31313 52108 82315\n',null,null,2019-03-29 14:53:47.366685
TTAA 79001 42299 99818 16046 00000 00061 ///// ///// 92721 ///// ///// 85437\n///// ///// 70046 02056 01502 50572 04961 26027 40743 18761 28525 30950 37557\n28031 25073 48360 29029 20216 58559 28037 15397 62565 28039 10641 69365 29035\n88206 58759 27037 77999 31313 52108 82315,TTBB 79008 42299 00818 16046 11813 10402 22786 08401 33781 07420 44773 09617\n55737 07056 66725 05025 77678 01158 88657 00162 99526 03360 11474 07162 22363\n24960 33285 40561 44206 58759 55173 56563 66108 71765 77100 69365 21212 00818\n00000 11775 18510 22760 20513 33744 15510 44719 24001 55716 28501 66695 32003\n77684 25510 88680 27014 99585 27037 11484 26025 22444 30024 33392 28523 44383\n26518 55379 25021 66374 28020 77348 29026 88320 27533 99255 29527 11205 27038\n22194 29036 33186 27539 44180 28044 55166 27037 66146 29043 77137 30029 88130\n28037 99111 29549 11100 29035 31313 52108 82315 41414 3443/ 51515 11900 00000\n22800 00000 33600 00000,TTCC 79002 42299 70852 72365 31023 50050 67177 31010 30365 58980 03009 20628\n43785 20511 88999 77999 31313 52108 82315\n',null,null,2019-03-29 14:58:51.593619
